date,Australia,Brazil,Canada,Hong Kong,India,Japan,Mexico,New Zealand,Norway,Singapore,South Africa,South Korea,Sweden,Switzerland,UK
2025-05-28,0.6436,0.1755,0.72345,,,0.0069465,0.05142,0.5959,0.098275,,0.0557,0.0007323,0.10375,1.2114,1.3466
2025-05-29,0.6424,0.1764,0.7249,,,0.0068655,0.05166,0.59465,0.098575,,0.056125,0.0007301,0.104725,1.21685,1.3492
2025-05-30,0.6435,0.1738,0.7293,,,0.006962,,0.5973,0.09775,,0.05535,0.0007252,0.1044,1.21775,1.3478
2025-06-01,,0.17345,0.72905,,,,0.05137,,,,0.0556,,0.1045,1.21845,1.3471
2025-06-02,0.646,0.1751,0.73035,,,0.006988,0.05195,0.59965,0.0991,,0.055975,0.0007276,0.1049,1.226,1.3552
2025-06-03,0.64625,0.1763,0.7293,,,0.0070045,0.0519,0.60135,0.09865,,0.055825,0.0007266,0.1041,1.21605,1.352
2025-06-04,0.64585,0.17615,0.73135,,,0.006943,0.05203,0.6001,0.098975,,0.0562,0.0007342,0.10445,1.2237,1.3568
2025-06-05,0.64895,0.17805,0.7322,,,0.0069925,0.05215,0.6034,0.09955,,0.056425,0.0007387,0.104625,1.22045,1.3593
2025-06-06,0.65005,0.17865,0.73045,,,0.0069585,,0.6048,0.098975,,0.0562,0.0007358,0.10375,1.21645,1.3527
2025-06-08,,0.1786,0.73055,,,,0.05231,,0.09895,,0.0562,,0.103825,1.2185,1.3538
2025-06-09,0.65125,0.17895,0.73095,,,0.006928,0.05249,0.6034,0.099275,,0.056425,0.00074,0.10425,1.2195,1.3559
2025-06-10,0.65065,0.1788,0.7317,,,0.00692,0.05243,0.60505,0.099225,,0.05645,0.0007331,0.104175,1.2162,1.3507
2025-06-11,0.6518,0.17985,0.7319,,,0.006901,0.05287,0.6036,0.099225,,0.05635,0.0007293,0.10475,1.2207,1.3546
2025-06-12,0.6501,0.17975,0.7351,,,0.00696,0.05292,0.60365,0.10055,,0.0563,0.0007396,0.105875,1.2299,1.3587
2025-06-13,0.6485,0.17985,0.73955,,,0.0070385,,0.6034,0.10075,,0.05555,0.0007305,0.106025,1.2462,1.3603
2025-06-15,,0.1798,0.7393,,,,0.05224,,,,0.0553,,,1.2461,1.3555
2025-06-16,0.651,0.1817,0.7398,,,0.0070115,0.05233,0.60325,0.101075,,0.0559,0.0007371,0.106375,1.2471,1.3606
2025-06-17,0.654,0.18145,0.73605,,,0.00698,0.05206,0.6086,0.100875,,0.0554,0.0007348,0.1057,1.24175,1.3509
2025-06-18,0.65145,0.18135,0.73305,,,0.0069665,0.0521,0.6048,0.100375,,0.05525,0.0007297,0.1048,1.23755,1.3478
2025-06-22,,0.18075,0.73095,,,,0.05152,,0.09875,,0.054975,,0.103625,1.23605,1.3444
2025-06-23,0.6425,0.1815,0.731,,,0.006861,0.05181,0.59365,0.099025,,0.055125,0.0007243,0.104425,1.24385,1.3512
2025-06-24,0.65075,0.181,0.73165,,,0.0069485,0.05217,0.60295,0.099075,,0.055975,,0.105625,1.2561,1.3634
2025-06-25,0.6508,0.1799,0.73195,,,0.0069595,0.05235,0.60435,0.098475,,0.0559,0.000734,0.1057,1.25385,1.3627
2025-06-26,0.6537,0.18175,0.73645,,,0.0069755,0.05252,0.60665,0.0995,,0.05595,0.0007407,0.105825,1.26185,1.374
2025-06-27,0.65515,0.1823,0.733,,,0.006982,,0.60785,0.0992,,0.0558,,0.105975,1.2638,1.3718
2025-06-29,,0.181,0.73365,,,,0.05272,,,,0.055925,,,1.26445,1.3726
2025-06-30,0.65585,0.1826,0.73705,,,0.007008,0.05291,0.6086,0.098875,,0.05595,0.0007398,0.1057,1.2697,1.371
2025-07-01,0.65885,0.18175,0.7357,,,0.007024,0.05296,0.6106,0.0996,,0.0564,0.0007406,0.105725,1.2737,1.3712
2025-07-02,0.65865,0.18325,0.73865,,,0.0070135,0.05283,0.61175,0.098775,,0.056425,0.0007362,0.1052,1.27315,1.3623
2025-07-03,0.65825,0.1838,0.7389,,,0.007007,0.05322,0.6084,0.099475,,0.056775,0.0007352,0.105,1.2694,1.3665
2025-07-07,,,0.7344,,,,0.05326,,,,0.055725,,,,1.3633
2025-07-08,0.65445,0.18215,0.73355,,,0.006895,0.05337,,,,0.055725,,,1.26705,1.3573
2025-07-09,0.6542,0.18075,0.73325,,,0.006854,0.05327,0.6014,0.0991,,0.056,0.0007276,0.10545,1.2672,1.3593
2025-07-10,0.65565,0.1795,0.73425,,,0.006887,0.05337,0.60195,0.0989,,0.056075,0.0007275,0.105325,1.26405,1.3567
2025-07-11,0.65845,0.17945,0.73305,,,0.0068575,,0.60265,0.098775,,0.055525,,0.10525,1.266,1.351
2025-07-13,,0.1792,0.733,,,,0.05323,,,,0.055475,,0.104725,1.26495,1.3504
2025-07-14,0.6566,0.17835,0.73245,,,0.0068355,0.05302,0.59965,0.09885,,0.055625,0.0007248,0.10455,1.2647,1.3457
2025-07-15,0.6559,0.17925,0.73095,,,0.006822,0.05277,0.59895,0.097975,,0.0557,0.0007244,0.1034,1.25725,1.34
2025-07-16,0.65355,0.17925,0.73295,,,0.0067645,0.05309,0.5959,0.09695,,0.05565,0.0007215,0.104,1.26745,1.3491
2025-07-17,0.6494,0.17965,0.7297,,,0.0067775,0.05292,0.5936,0.09685,,0.0558,,0.10295,1.2516,1.3418
2025-07-18,0.6507,0.17845,0.7306,,,0.0067645,,0.59625,0.09845,,0.05625,0.0007215,0.103925,1.2596,1.345
2025-07-20,,0.1778,0.73075,,,,0.05309,,0.098375,,0.056225,,,1.25685,1.3423
2025-07-21,0.65195,0.17925,0.7328,,,0.0067865,0.0532,0.59605,0.098375,,0.056175,0.0007219,0.105025,1.2637,1.3512
2025-07-22,0.65175,0.17925,0.7371,,,0.0068085,0.05331,0.5974,0.0988,,0.056625,0.0007219,0.1052,1.26875,1.3512
2025-07-23,0.65745,0.1807,0.7375,,,0.0068365,0.05364,0.6028,0.0989,,0.056725,0.0007261,0.105525,1.2683,1.3572
2025-07-24,0.6626,0.1808,0.7348,,,0.006886,0.05363,0.60635,0.099175,,0.0566,0.0007317,0.105425,1.26615,1.3544
2025-07-25,0.65855,0.1796,0.7313,,,0.006844,,0.603,0.098525,,0.05605,0.0007256,0.1052,1.26355,1.3441
2025-07-27,,0.1796,0.73165,,,,0.05372,,,,0.05615,,0.1056,1.26515,1.3447
2025-07-28,0.6569,0.1787,0.7299,,,0.006801,0.05301,0.60195,0.0984,,0.0558,0.0007223,0.104475,1.2552,1.341
2025-07-29,0.653,0.17945,0.72765,,,0.0067815,0.05305,0.59755,0.09785,,0.055575,0.0007185,0.103875,1.2472,1.3344
2025-07-30,0.6515,0.17895,0.7245,,,0.006789,0.05272,0.5973,0.0974,,0.055475,0.0007237,0.10305,1.24055,1.329
2025-07-31,0.64735,0.17725,0.7234,,,0.006754,0.05276,0.593,0.0972,,0.055125,0.0007213,0.102625,1.2378,1.3231
2025-08-01,0.644,0.179,0.72635,,,0.0066765,,0.5891,0.097625,,0.055125,0.0007121,0.103475,1.2452,1.3253
2025-08-03,,0.17905,0.7273,,,,0.05276,,,,0.055275,,0.10375,1.25025,1.3296
2025-08-04,0.6485,0.18035,0.7272,,,0.006797,0.05267,0.59255,0.097325,,0.0555,0.0007232,0.1037,1.24285,1.3286
2025-08-05,0.64635,0.1805,0.7276,,,0.0068285,0.05315,0.5905,0.097275,,0.055525,0.0007207,0.103875,1.24545,1.3306
2025-08-06,0.6491,0.18195,0.7293,,,0.006812,0.05353,0.5934,0.098075,,0.0561,0.0007198,0.104,1.24625,1.3349
2025-08-07,0.6522,0.1833,0.729,,,0.006817,0.05351,0.5957,0.09755,,0.0561,0.0007248,0.1045,1.2438,1.3422
2025-08-08,0.65225,0.18295,0.7282,,,0.0068095,,0.5969,0.097275,,0.05625,,0.10465,1.24445,1.3457
2025-08-10,,0.1828,0.72825,,,,0.05361,,,,0.056225,,0.104875,1.24375,1.3448
2025-08-11,0.65305,0.18275,0.72675,,,0.0068055,0.05337,0.59605,0.097575,,0.056125,0.0007182,0.1039,1.2356,1.3414
2025-08-12,0.6504,0.18465,0.72705,,,0.0067665,0.05361,0.5943,0.0979,,0.056625,,0.10515,1.24365,1.3524
2025-08-13,0.6536,0.1843,0.72775,,,0.0067855,0.0535,0.59655,0.098225,,0.056975,0.0007265,0.104975,1.24855,1.3577
2025-08-14,0.65525,0.18385,0.7251,,,0.00685,0.05302,0.5985,0.097875,,0.056675,,0.104425,1.24265,1.3547
2025-08-15,0.6507,0.18455,0.7251,,,0.0068165,,0.5927,0.0983,,0.0568,,0.10495,1.2463,1.3574
2025-08-17,,,0.72485,,,,0.05324,,,,0.056725,,,,1.3561
2025-08-18,0.6523,,0.7253,,,0.0068075,0.05308,,,,0.056525,,,,1.3522
2025-08-19,0.64805,0.18145,0.72215,,,0.0067915,0.05298,,,,0.056525,,0.1042,1.2416,1.3506
2025-08-20,0.64515,0.1823,0.7215,,,0.0068015,0.05315,0.584,0.097625,,0.05635,,0.10455,1.24805,1.3469
2025-08-21,0.6428,0.18205,0.7201,,,0.0068025,0.0532,0.58235,0.09825,,0.056375,0.0007168,0.1041,1.24125,1.3429
2025-08-22,0.64185,0.1839,0.72385,,,0.0067415,,0.5815,0.099325,,0.0572,0.0007244,0.1054,1.2527,1.3545
2025-08-24,,0.1834,0.7237,,,,0.05365,,0.099225,,0.057275,,0.105275,1.2492,1.351
2025-08-25,0.6497,0.1844,0.72225,,,0.006806,0.0534,0.5871,0.099275,,0.056825,0.0007222,0.10495,1.24845,1.3498
2025-08-26,0.64835,0.1838,0.7235,,,0.006785,0.0535,0.58435,0.098825,,0.056575,,0.10485,1.2472,1.3484
2025-08-27,0.64885,0.18445,0.72605,,,0.0067795,0.0535,0.5848,0.098425,,0.056275,,0.10475,1.2474,1.3473
2025-08-28,0.6511,0.1849,0.7277,,,0.00681,0.0535,0.5864,0.099275,,0.056475,,0.1055,1.249,1.3513
2025-08-29,0.654,0.18305,0.7287,,,0.006813,,0.58945,0.099575,,0.056475,0.000719,0.105625,1.2525,1.3512
2025-09-02,,0.1814,0.7259,,,,0.05333,,0.09965,,0.056425,,0.10575,1.2436,1.3385
2025-09-03,0.6515,0.1822,0.7252,,,0.0067385,0.0534,0.58645,0.099725,,0.0566,0.000722,0.10625,1.2473,1.3451
2025-09-04,0.65275,0.1824,0.7237,,,0.0067545,0.05334,0.58745,0.0989,,0.056175,,0.10555,1.2415,1.3434
2025-09-05,0.6537,0.1836,0.72235,,,0.006755,,0.58615,0.099575,,0.05685,0.0007217,0.10695,1.25605,1.3536
2025-09-07,,0.1834,0.72285,,,,0.05333,,0.0996,,0.05675,,0.106575,1.25275,1.3491
2025-09-08,0.6566,0.18355,0.72455,,,0.0067565,0.05356,0.59005,0.10005,,0.05705,0.0007232,0.1069,1.2616,1.3545
2025-09-09,0.66145,0.183,0.7218,,,0.0068145,0.05364,0.59495,0.100275,,0.057125,,0.106625,1.2573,1.3533
2025-09-10,0.66105,0.18405,0.7215,,,0.0067855,0.05374,0.5947,0.1011,,0.057225,0.0007198,0.107,1.255,1.3549
2025-09-11,0.66045,0.1846,0.7231,,,0.0067745,0.05416,0.5938,0.10115,,0.057375,0.0007192,0.107425,1.2569,1.3574
2025-09-12,0.6666,0.186,0.7253,,,0.0068505,,0.59855,0.101275,,0.0572,0.0007187,0.107525,1.268,1.3554
2025-09-14,,,0.7256,,,,0.05369,,,,0.05725,,,,1.3557
2025-09-15,0.66685,,0.7292,,,0.006843,0.05394,,,,0.0572,,,,1.3604
2025-09-16,0.66755,0.1883,0.73035,,,0.0068685,0.05417,,,,0.057275,,,1.28555,1.3647
2025-09-17,0.6685,0.18805,0.72925,,,0.0068885,0.05409,0.59965,0.101975,,0.057225,0.0007277,0.108425,1.2843,1.3664
2025-09-18,0.6632,0.18745,0.72775,,,0.0068465,0.05397,0.5934,0.101225,,0.057275,0.0007205,0.10735,1.27545,1.3557
2025-09-19,0.6604,0.1875,0.7281,,,0.006834,,0.5888,0.1007,,0.0573,0.000716,0.1067,1.2699,1.3477
2025-09-21,,0.1875,0.7283,,,,0.05379,,,,0.05735,,,1.26795,1.3463
2025-09-22,0.66005,0.18705,0.7263,,,0.0068025,0.054,0.58755,0.100525,,0.057325,0.0007197,0.107175,1.27255,1.3503
2025-09-23,0.65915,0.1891,0.72535,,,0.006822,0.054,0.5867,0.101125,,0.05765,,0.107575,1.2731,1.3514
2025-09-24,0.663,0.18755,0.72205,,,0.006818,0.05387,0.5879,0.100525,,0.0574,0.0007155,0.106875,1.2698,1.3454
2025-09-25,0.6601,0.1862,0.71995,,,0.0067725,0.05366,0.58425,0.099775,,0.0571,0.0007108,0.10595,1.26085,1.3349
2025-09-26,0.65465,0.18725,0.72,,,0.0067305,,0.57855,0.1001,,0.057275,0.0007108,0.10665,1.26455,1.3414
2025-09-28,,0.1871,0.72,,,,0.05403,,,,0.05735,,0.106875,1.26515,1.3411
2025-09-29,0.6575,0.18785,0.72095,,,0.0067735,0.05402,0.58015,0.100225,,0.057625,0.0007149,0.1067,1.26575,1.3434
2025-09-30,0.66075,0.1864,0.72105,,,0.006796,0.05418,0.58085,0.10035,,0.05765,0.0007135,0.106625,1.26565,1.3445
2025-10-01,0.6607,0.18625,0.71965,,,0.0068315,0.05398,0.5804,0.10095,,0.057925,0.0007134,0.1071,1.2637,1.3477
2025-10-02,0.66255,,0.71875,,,0.0068455,0.05385,,,,0.057475,,,,1.3414
2025-10-03,0.65955,,0.7191,,,0.0068135,,,,,0.0577,,,,1.348
2025-10-05,,0.1859,0.7185,,,,0.05384,,,,0.057625,,,1.26475,1.3434
2025-10-06,0.6609,0.18705,0.7191,,,0.006706,0.05413,0.58545,0.100625,,0.05785,,0.107,1.2672,1.3475
2025-10-07,0.6617,0.1858,0.7188,,,0.0066895,0.05398,0.58475,0.10035,,0.05785,,0.106925,1.26435,1.3445
2025-10-08,0.6568,0.1861,0.71875,,,0.0066055,0.05415,0.57605,0.100275,,0.058,0.0007021,0.106375,1.25755,1.3408
2025-10-09,0.6612,0.18505,0.7153,,,0.006592,0.05402,0.5816,0.0995,,0.05805,0.0007038,0.10515,1.24955,1.3298
2025-10-10,0.6573,0.1808,0.7164,,,0.0065835,,0.5771,0.0989,,0.057425,0.0007034,0.105525,1.2588,1.336
2025-10-14,,0.18165,0.71395,,,,0.05367,,0.09845,,0.057275,,0.105175,1.25655,1.3322
2025-10-15,0.652,0.18235,0.714,,,0.0066555,0.05381,0.5738,0.09915,,0.05745,0.0007027,0.1059,1.26255,1.3397
2025-10-16,0.6497,0.18305,0.7136,,,0.00666,0.05391,0.57575,0.0994,,0.0577,0.0007069,0.106475,1.2655,1.3429
2025-10-17,0.6479,0.18435,0.7155,,,0.006716,,0.5737,0.099325,,0.05735,0.000703,0.106175,1.2703,1.34
2025-10-19,,0.18425,0.7154,,,,0.05412,,,,0.05735,,,1.26855,1.3428
2025-10-20,0.6507,0.1856,0.71455,,,0.0066755,0.05403,0.57525,0.099475,,0.057775,,0.106675,1.27185,1.3424
2025-10-21,0.65085,0.18505,0.71535,,,0.006636,0.05393,0.57455,0.099375,,0.057175,,0.106525,1.2662,1.3393
2025-10-22,0.6505,0.18485,0.7169,,,0.0066195,0.05392,0.5761,0.099725,,0.0573,0.0006994,0.106775,1.26515,1.3367
2025-10-23,0.6489,0.18525,0.71675,,,0.0065955,0.05406,0.57405,0.100225,,0.057575,0.0006963,0.1068,1.2639,1.3322
2025-10-24,0.6506,0.1851,0.7161,,,0.0065715,,0.57625,0.09985,,0.0578,0.0006971,0.1068,1.26505,1.3304
2025-10-26,,0.1856,0.7165,,,,0.05398,,0.100025,,0.0579,,0.106925,1.2633,1.3323
2025-10-27,0.65355,0.18595,0.71635,,,0.006563,0.05409,0.5769,0.100075,,0.057775,0.0006994,0.106825,1.2636,1.3333
2025-10-28,0.65665,0.1864,0.71925,,,0.0066135,0.05399,0.57855,0.100325,,0.058075,0.0006986,0.107125,1.26775,1.3282
2025-10-29,0.65975,,0.71875,,,0.0065925,0.05387,,,,0.058275,,,,1.3236
2025-10-30,0.65975,0.18395,0.7166,,,0.0065625,0.05374,,0.099425,,0.05755,,,1.2537,1.3145
2025-10-31,0.65525,0.1846,0.71455,,,0.006525,,0.57395,0.098875,,0.057425,0.0007011,0.105475,1.25135,1.3138
2025-11-02,,0.1851,0.71505,,,,0.05365,,0.098775,,0.057575,,0.10545,1.2485,1.3136
2025-11-03,0.65565,0.1854,0.713,,,0.006515,0.05384,0.5731,0.098675,,0.057575,0.0007003,0.10575,1.2446,1.3149
2025-11-04,0.65345,0.1841,0.7109,,,0.006532,0.05327,0.5704,0.0981,,0.057025,,0.104875,1.2419,1.3046
2025-11-05,0.64935,,0.7102,,,0.0065415,0.05356,,,,0.0572,,,,1.3039
2025-11-06,0.65155,0.18585,0.7098,,,0.006522,0.05362,,,,0.057425,,,1.2453,1.3103
2025-11-07,0.6478,0.18655,0.71415,,,0.0065425,0.05398,0.56285,0.0984,,0.0575,0.000686,0.105075,1.24895,1.3167
2025-11-09,,0.18655,0.71335,,,,0.05402,,,,0.057625,,0.105025,1.2451,1.3149
2025-11-10,0.65265,0.1877,0.71465,,,0.006518,0.05422,0.56345,0.0986,,0.058125,,0.10515,1.24535,1.3157
2025-11-12,,0.18805,0.715,,,,0.05448,,0.09925,,0.058425,,0.105875,1.2577,1.3128
2025-11-13,0.6559,0.18805,0.71405,,,0.006474,0.05443,0.56645,0.099825,,0.05865,0.0006832,0.106725,1.2671,1.3197
2025-11-14,0.6534,0.18825,0.714,,,0.0064935,0.05445,0.56975,0.099075,,0.0583,0.0006865,0.10605,1.26475,1.3157
2025-11-16,,0.1884,0.7142,,,,0.05445,,0.09905,,0.058425,,,1.26285,1.3157
2025-11-17,0.6524,0.18705,0.7128,,,0.006483,0.0541,0.56665,0.099025,,0.05835,,0.1059,1.26115,1.3173
2025-11-18,0.64815,0.1876,0.7163,,,0.006465,0.05437,0.5661,0.09885,,0.058025,0.0006841,0.1056,1.2547,1.314
2025-11-19,0.6486,0.1869,0.7123,,,0.0064525,0.05431,0.56435,0.098325,,0.05815,0.0006835,0.104825,1.24535,1.3075
2025-11-20,0.6487,0.18695,0.7101,,,0.00636,0.05421,0.561,0.09815,,0.058225,,0.105025,1.2446,1.309
2025-11-21,0.64485,0.1848,0.7104,,,0.0063725,0.05398,0.5599,0.097225,,0.057425,0.0006783,0.1046,1.239,1.3088
2025-11-23,,,0.7102,,,,0.05399,,,,0.05745,,,,1.3095
2025-11-24,0.6461,,0.70945,,,0.0064,0.05393,,,,0.0577,,,,1.3102
2025-11-25,0.64545,0.18555,0.7099,,,0.006392,0.05429,,,,0.057825,,0.1053,1.2404,1.3182
2025-11-26,0.65025,0.1874,0.71295,,,0.006417,0.05443,0.5692,0.0979,,0.05825,0.0006822,0.105475,1.2455,1.3232
2025-11-30,,0.18605,0.71635,,,,0.05461,,0.098775,,0.058375,,0.1059,1.2466,1.3242
2025-12-01,0.6544,0.1854,0.71475,,,0.006435,0.05456,0.57345,0.098875,,0.0585,,0.106,1.2474,1.3226
2025-12-02,0.65505,0.18645,0.71585,,,0.0064325,0.05463,0.5729,0.098725,,0.058375,0.0006814,0.1059,1.24525,1.3194
2025-12-03,0.658,0.1871,0.7172,,,0.0064305,0.05465,0.5753,0.099325,,0.058525,0.000683,0.10675,1.25085,1.3337
2025-12-04,0.66125,0.1872,0.7168,,,0.0064475,0.0548,0.57685,0.099175,,0.0589,0.0006795,0.10635,1.2478,1.3351
2025-12-05,0.662,0.1831,0.72355,,,0.0064725,0.05496,0.5767,0.0991,,0.059,0.0006792,0.10625,1.24285,1.3318
2025-12-07,,0.1823,0.7231,,,,0.05499,,0.09895,,0.059025,,0.106525,1.2435,1.3323
2025-12-08,0.6644,0.1835,0.72195,,,0.006448,0.05473,0.5788,0.09865,,0.058775,0.000681,0.10625,1.23865,1.3313
2025-12-09,0.66485,0.18305,0.7222,,,0.0064135,0.05493,0.57835,0.098625,,0.058525,0.0006805,0.107025,1.24145,1.3315
2025-12-10,0.66405,0.18205,0.72505,,,0.0063835,0.05504,0.57675,0.098475,,0.058825,,0.107425,1.246,1.333
2025-12-11,0.66385,0.1842,0.72635,,,0.0064095,0.05544,0.58005,0.09915,,0.059175,0.0006786,0.10815,1.2594,1.3419
2025-12-12,0.6662,0.1841,0.72945,,,0.0064755,0.055,0.5832,0.098525,,0.059,0.0006785,0.108225,1.26905,1.3352
2025-12-14,,0.1838,0.7294,,,,0.05501,,0.098675,,0.058875,,0.108425,1.26825,1.3363
2025-12-15,0.66465,0.1838,0.72915,,,0.006503,0.05508,0.5793,0.098575,,0.059175,0.000681,0.10825,1.2692,1.3379
2025-12-16,0.6638,0.18255,0.72985,,,0.0065105,0.05518,0.57925,0.098125,,0.0594,0.000679,0.10825,1.27045,1.3421
2025-12-17,0.6617,0.1806,0.72835,,,0.006497,0.05505,0.5806,0.097975,,0.059475,0.0006767,0.108075,1.27045,1.3388
2025-12-18,0.66015,0.18065,0.72855,,,0.0064685,0.05506,0.5775,0.098125,,0.0592,0.0006774,0.108275,1.27215,1.339
2025-12-19,0.66095,0.1805,0.7275,,,0.0064595,0.055,0.57865,0.098525,,0.0594,0.0006783,0.1084,1.2689,1.3372
2025-12-21,,,0.72785,,,,0.05503,,,,0.059325,,,,1.3377
2025-12-22,0.66285,,0.72995,,,0.0064015,0.05517,,,,0.05955,,,,1.3451
2025-12-23,0.6669,0.18045,0.73305,,,0.006456,0.05542,,,,0.0595,,0.109575,1.2808,1.348
2025-12-24,0.671,,,,,0.0064675,,0.58595,0.100125,,0.059675,0.0006894,0.10955,1.27745,1.3501
2025-12-28,,0.18025,0.7341,,,,0.05545,,,,0.0597,,0.109675,1.2779,1.3499
2025-12-29,0.67215,0.1795,0.7326,,,0.0064395,0.05526,0.58495,0.0996,,0.0595,0.000697,0.1092,1.2766,1.3489
2025-12-30,0.67105,0.1809,0.73265,,,0.006449,0.0552,0.5825,0.0992,,0.059825,0.0006944,0.109225,1.2745,1.3472
